event_id,event_year,event_date,event_title,event_summary,scope_type,scope_name,actors,tags,organizations,places,importance
1890,1949,"October 3, 1949",北平接触与民盟人士沟通,00/10-349：电报〔文件621〕 驻北平总领事（柯乐博）致国务卿 北平，1949年10月3日。 9月30日，政治协商会议最后一次会议一致选举毛泽东为中华人民共和国中央人民政府主席，并选举张澜、朱德、高岗、李济深、刘少奇和孙中山夫人为六名副主席。,person,周恩来,张澜; 沈钧儒; 周恩来,政协; 北平接触,政治协商会议; 美国国务院; 美国驻北平总领事馆,北平; 上海; 天津,25
1891,1949,"October 30, 1949",北平接触与民盟人士沟通,安格斯·沃德：电报〔文件1228〕 驻北平总领事（柯乐博）致国务卿 北平，1949年10月30日中午。,person,周恩来,周恩来,北平接触,美国国务院; 美国驻北平总领事馆,北平,15
1892,1949,"October 30, 1949",北平接触与民盟人士沟通,昨晚会见某人，据其报告，罗隆基曾担心直接同周恩来提出沈阳问题，但通过间接询问取得若干信息；这些信息被某人认为可靠，显示关于沈阳的政策已经确定，几乎无法改变。 该人说（无疑以罗隆基为背景），周恩来在中国本部和东北所行使的权力有所不同。,person,周恩来,罗隆基; 周恩来,北平接触,中国共产党; 美国国务院; 美国驻北平总领事馆,北平; 沈阳; 满洲,30
1893,1946,"October 5, 1946",周恩来相关材料：The Ambassador in China (Stuart) to the Secretary of State,3月期间，官方新闻发布和中文报刊关于政协协议的社论讨论曾暗示，政府可能依据政协条款主张由其提名国务委员会全体成员；该条款称，“国务委员会将由国民政府主席从国民党员及非国民党人士中遴选。 这项协议也许更适合称为一种“谅解”，同政协协议中一节相一致；该节称，“国民政府主席任命国务委员，将根据有关各党提名办理。,person,周恩来,周恩来; 司徒雷登; 蒋介石,政协; 马歇尔调处; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 青年党; 政治协商会议; 美国国务院,南京,70
1894,1946,"October 5, 1946",围绕政协决议和政府改组的调处,马歇尔使团档案，Lot 54-D270［文件153］马歇尔将军与司徒雷登博士会谈记录，南京宁海路5号，1946年10月5日下午6时10分。 关于第一点，即国务委员会席位问题，周恩来将军认为，共产党和民主同盟两党原本有权合计取得14名委员，两党之间如何安排应由他们自己决定。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处; 民盟,中国民主同盟; 中国共产党; 政治协商会议; 国民大会,南京; 延安,70
1895,1946,"October 9, 1946","周恩来相关材料：Minutes of Meeting Between General Marshall and General Chou En-lai at General Gillem’s Residence, Shanghai, October 9, 1946, 11:30 a.m.",马歇尔使团档案，Lot 54-D270［文件170］马歇尔将军与周恩来将军会谈纪要，上海吉勒姆将军寓所，1946年10月9日上午11时30分。 马歇尔将军：我安排以这种方式同你会面，是为了避免任何公开宣传。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,马歇尔调处,中国共产党,上海,40
1896,1946,"October 9, 1946",围绕政协决议和政府改组的调处,第一点规定，国府委员会若干席位分配给共产党和民主同盟，但这同在国府委员会中拥有略多于三分之一票数的要求并不相容。 同时，把一名无党派成员计入这些席位，也不符合政协决议。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处; 民盟,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 国民大会,上海,75
1897,1946,"October 9, 1946",北平接触与民盟人士沟通,委员长提出关于国务委员会若干席位的建议，看起来非常荒唐，无法获得民盟同意。 这一点已由新闻界和北平政府军事领导人承认。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,马歇尔调处; 北平接触; 民盟,中国民主同盟; 国民党; 中国共产党,北平; 南京; 上海; 延安; 满洲,75
1898,1946,"October 9, 1946",围绕政协决议和政府改组的调处,同日下午，彭先生发表声明，委员长随即向马歇尔将军送交备忘录，其中避开了回答进攻张家口的问题。 如果有十天喘息，委员长便可利用这段时间通过海路和空运把部队调往北平、天津地区；至少，他可以运去大量武器弹药。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处; 北平接触; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 政治协商会议; 行政院; 国民大会,北平; 上海; 满洲; 天津,75
1899,1946,"October 9, 1946",围绕政协决议和政府改组的调处,更简要地说，可以这样表述：为避免全国性分裂，应无限期停止对张家口的进攻，以便召开三人小组、非正式五人小组和政治协商会议指导委员会，讨论停战以及政协决议的实施。 马歇尔将军：我会把这份八点清单交给政府，但我建议你自己向政府作出正式答复。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处; 北平接触,国民政府; 国民党; 中国共产党; 政治协商会议,北平; 南京; 上海,60
1900,1946,"September 11, 1946",周恩来相关材料：The Ambassador in China (Stuart) to the Secretary of State,"以下是上海第956号电文（9月7日），供国务院参考： ""中国民主同盟的罗隆基批评了由司徒雷登大使主持的新设小组委员会，理由如下：（一）民盟未获代表权；（二）此举降低了政治协商会议的重要性；（三）意味着美国干涉中国内政。 9月3日《联合日报》晚刊刊登了一篇相关新闻文章，引述民盟政协代表沈钧儒的话，对美国当局的诚意表示怀疑，并指责其蒙蔽公众，使公众相信和谈正在进行，而美国却奉行'野蛮政策，继续在中国煽",person,周恩来,罗隆基; 沈钧儒; 周恩来; 司徒雷登,政协; 民盟,中国民主同盟; 中国共产党; 政治协商会议; 美国国务院,南京; 上海,80
1901,1946,"September 11, 1946","周恩来相关材料：Minutes of Meeting Between General Marshall and General Chou En-lai at No. 5 Ning Hai Road, Nanking, September 11, 1946, 10:35 a.m.",马歇尔使团档案，Lot 54-D270〔文件83〕马歇尔将军与周恩来将军会谈纪要，南京宁海路5号，1946年9月11日上午10时35分。 你还有什么要补充的吗？ 马歇尔将军：目前我想不到有什么。,person,周恩来,周恩来; 马歇尔; 蒋介石,马歇尔调处,中国共产党,南京; 满洲,40
1902,1946,"September 11, 1946","周恩来相关材料：Minutes of Meeting Between General Marshall and General Chou En-lai at No. 5 Ning Hai Road, Nanking, September 11, 1946, 10:35 a.m.",你还应明白，在导致这项声明的全部过程中，我一直在努力寻找结束敌对行动的办法，换言之，寻找达成协议的基础。我费了很大力气才说服蒋介石推进司徒雷登小组立即组成国务委员会的方案。做到这一点后，我最近又遭遇或被困扰于一种指责，即共产党并不愿意这样做。因此，我不得不反驳这种论点。 你已经向我解释了你为何对推进司徒雷登小组有所犹豫，我也了解你的理由。但事实仍然是，在我努力寻找结束敌对行动基础的过程中，你们的这,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,马歇尔调处,中国共产党,南京,45
1903,1946,"September 11, 1946",围绕政协决议和政府改组的调处,马歇尔将军：这几乎就是他所说的原话，我自己也不太理解。 马歇尔将军：据我理解，你又回到了6月30日的僵局，而我一直试图打破这个僵局。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处; 北平接触; 民盟,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 行政院; 国民大会,北平; 南京; 上海; 延安; 满洲,75
1904,1946,"September 12, 1946",围绕政协决议和政府改组的调处,马歇尔使团档案，Lot 54-D270［文件86］马歇尔将军与司徒雷登博士会谈纪要，南京宁海路5号，1946年9月12日晚7时。 司徒雷登博士说，他此次来访的目的，是向马歇尔将军通报当天午后同周将军会谈的结果。,person,周恩来,罗隆基; 周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处,中国共产党; 政治协商会议; 行政院,南京,25
1905,1946,"September 18, 1946","周恩来相关材料：Minutes of Meeting Between General Marshall and General C. P. Lee at No. 5 Ning Hai Road, Nanking, September 18, 1946, Noon",马歇尔使团档案，Lot 54-D270［文件97］马歇尔将军与 C. 马歇尔将军说，他不十分理解共产党为什么拖延司徒雷登博士小组的工作。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,马歇尔调处; 联合政府; 民盟,中国民主同盟; 中国共产党; 青年党,南京; 满洲,55
1906,1946,"September 20, 1946","周恩来相关材料：Notes on Meeting Between General Marshall and Dr. Stuart at No. 5 Ning Hai Road, Nanking, September 20, 1946, 10:45 a.m.",马歇尔使团档案，Lot 54–D270 [文件105] 马歇尔将军与司徒雷登博士会谈纪要 地点：南京宁海路5号 时间：1946年9月20日上午10时45分 马歇尔将军向司徒雷登博士展示了一份备忘录副本（OSE 446 80），该备忘录是他应王炳南先生请求，就周恩来将军关于早日召开三人小组会议的备忘录所撰写的书面答复。 马歇尔将军表示，他只能猜测王先生的具体意图，尽管他怀疑对方可能意在用于新闻发布，,person,周恩来,周恩来; 马歇尔; 司徒雷登,马歇尔调处,中国共产党,南京,20
1907,1946,"September 20, 1946","周恩来相关材料：Notes on Meeting Between General Marshall and Dr. Stuart at No. 5 Ning Hai Road, Nanking, September 20, 1946, 10:45 a.m.",司徒雷登博士告诉马歇尔将军，周恩来将军在上海发表新闻稿，称如果三人委员会不召开，他将公布过去各次会议纪要。 马歇尔将军说，他认为，如果这一行动发生，那将是周将军试图把谈判失败责任归咎于政府。,person,周恩来,张君劢; 周恩来; 马歇尔; 司徒雷登,马歇尔调处; 民盟,中国民主同盟; 国民党; 中国共产党,南京; 上海,40
1908,1946,"September 22, 1946","周恩来相关材料：Notes on Meeting Between General Marshall and Mr. “Wang Ping-nan at General Marshall’s Residence, Nanking, September 22, 1946, 9:45 a.m.",马歇尔使团档案，Lot 54-D270〔文件108〕 马歇尔将军与王炳南先生会谈记录 南京，马歇尔将军官邸，1946年9月22日上午9时45分。 王炳南先生带来周恩来将军致马歇尔将军的一份备忘录；该备忘录今天上午刚收到，并附有立即送交的指示。,person,周恩来,周恩来; 马歇尔,马歇尔调处,,南京,20
1909,1946,"September 22, 1946","周恩来相关材料：Notes on Meeting Between General Marshall and Mr. “Wang Ping-nan at General Marshall’s Residence, Nanking, September 22, 1946, 9:45 a.m.","马歇尔将军答复说,三者委员会会议的筹备通常涉及与政府和共产党代表进行个别讨论,以确保达成协议的合理可能性。 目前,马歇尔将军看不出达成这种协议的可能性。",person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,马歇尔调处; 民盟,中国民主同盟; 中国共产党; 美国国务院,南京,40
1910,1946,"September 23, 1946",周恩来相关材料：General Marshall to President Truman,马歇尔使团档案，第54-D270卷：电报〔文件109〕 马歇尔将军致杜鲁门总统 〔南京，〕1946年9月23日。 民主同盟一直同共产党结盟；其拟派代表加上共产党人在国民政府委员会中可能构成否决力量。,person,周恩来,周恩来; 马歇尔; 司徒雷登; 蒋介石,马歇尔调处; 民盟,中国民主同盟; 国民政府; 中国共产党; 美国国务院; 国民大会,南京; 上海; 牯岭,55
1911,1946,"September 23, 1946","周恩来相关材料：Minutes of Meeting Between General Marshall and General Yu Ta-wei at No. 5 Ning Hai Road, Nanking, September 23, 1946, 10 a.m.",马歇尔使团档案，Lot 54-D270［文件110］马歇尔将军与俞大维将军会谈纪要，南京宁海路5号，1946年9月23日上午10时。 俞大维将军开场问马歇尔将军，他认为共产党阻止五人委员会开会的目的是什么。,person,周恩来,周恩来; 马歇尔; 蒋介石,马歇尔调处; 民盟,中国民主同盟; 国民政府; 中国共产党,南京; 延安,35
1912,1949,"September 24, 1949",北平接触与民盟人士沟通,毛泽东（中国共产党中央委员会主席）、朱德（中国共产党军队总司令）、李济深（国民党革命委员会领导人）、李立三（中华全国总工会副主席）、沈钧儒（中国民主同盟领导人）、沈雁冰（笔名茅盾，小说家）、周恩来（中国共产党中央委员会委员及政治局委员，中国人民革命军事委员会副主席）、林祖涵（又名林伯渠，中国共产党中央委员会委员）、马寅初（作家及中央研究院院士）、马叙伦（前中华民国教育部次长）、乌兰夫（云泽，内蒙古,person,周恩来,张澜; 沈钧儒; 黄炎培; 章伯钧; 周恩来,政协; 北平接触; 民盟,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 美国国务院; 美国驻北平总领事馆,北平; 上海,85
