id,scope_type,scope_slug,scope_name,page_id,event_date,event_year,event_title,event_summary,actors,tags,places,organizations,importance
1456,person,chang-lan,张澜,469,1952-06-04,1952,昆明暗杀事件引发的政治压力与外交关注,这一说法在李济深（Li Chi-shen）和张澜（Chang Lan）为纪念《中苏友好同盟互助条约》签署两周年（1952 年 2 月 14 日）而发表的讲话中得到了重申，但未作进一步阐述。 主题内容** 在 1952 年 1 月 1 日发表于北平《光明日报》（Peiping Kuang-ming Jih-pao）的一篇新年贺词中，致公党（Chih Kung Tang）主席、代表海外华侨的中国人民政治协商会议（CPPCC）委员司徒美堂，在呼吁海外华侨提供财政和政治支持时，清晰地勾勒了中国共产党的“国际”取向： “最…,张澜,昆明暗杀; 政协; 北平接触; 民盟,北平; 南京; 上海,中国民主同盟; 中国共产党; 政治协商会议,65
1457,person,chang-lan,张澜,434,1954-02-10,1954,张澜相关材料：MEMBERS OF THE EXECUTIVE COMMITTEE OF THE CHINESE CHAMBER OF COMMERCE,**中央情报局** 本文件包含影响美国国防之信息，其涵义见美国法典第18编第793条及第794条。未经授权之人接收此信息为法律所禁止。禁止复制此表格。 | 国家 | 泰国 | | :--- | :--- | | 主题 | 泰国中华商会执行委员会成员 | | 信息获取日期 | | | 获取地点 | | | 报告编号 | | | 执行委员会成员 | 分发日期：1954年2月10日 | | 页数：2 | | 要求编号 | | | 参考文献 | | 本报告中的来源评估是确定的。内容评估是暂定的。（关键信息见背面） 195…,张澜,,,国民党; 中国共产党,55
1458,person,chang-lan,张澜,476,1954-06-03,1954,北平接触与民盟人士沟通,为了维持政府是联合政府的假象，六位副主席中有三位是代表其他政治团体（如中国民主同盟和中国国民党革命委员会）的“民主人士”。,张澜; 周恩来,北平接触; 联合政府; 民盟,北平; 上海; 满洲,中国民主同盟; 国民党; 中国共产党; 美国国务院,65
1459,person,chang-lan,张澜,437,1954-09-16,1954,张澜相关材料：ROSTER OF PRESIDIUM OF FIRST CONGRESS,**档案编号：** AAA 16-22 **国家/主题：** 中国：共产主义 **日期：** 1954年9月16日 **第一届全国人民代表大会第一次会议主席团名单** 北京，中国国内广播，普通话，1954年9月15日，格林威治时间15时10分——（文字稿） （正文） 北京——以下是中华人民共和国第一届全国人民代表大会第一次会议主席团名单：（主席团由……人组成，名单按姓氏笔画顺序排列——北京） 毛泽东、王宗伦、司徒美堂、朱德、朱德海、何香凝、吴玉章、吴耀宗、宋庆龄、李四光、李先念、李顺达、李德全、李济深、李烛尘、沈…,张澜; 沈钧儒; 黄炎培; 章伯钧; 周恩来; 蒋介石,政协; 马歇尔调处,北平; 上海,国民党; 中国共产党; 政治协商会议; 美国国务院; 国民大会,70
1460,person,chang-lan,张澜,32,"April 30, 1945",1945,张澜相关材料：The Ambassador in China (Hurley) to the Secretary of State,较著名的非国民党成员包括毛泽东、周恩来、邓颖超（周恩来夫人）、林祖涵、董必武（共产党）；李璜、左舜生（青年党）；张君劢、张澜（国家社会党）；以及于斌主教、胡适、晏阳初（无党派）。,张澜; 张君劢; 周恩来,,重庆,国民党; 中国共产党; 青年党; 美国国务院; 国民大会,10
1461,person,chang-lan,张澜,169,"August 29, 1946",1946,昆明暗杀事件引发的政治压力与外交关注,梁漱溟一直在昆明代表民主同盟调查此案。,梁漱溟; 司徒雷登,昆明暗杀; 民盟,昆明; 南京,中国民主同盟; 美国国务院,70
1462,person,chang-lan,张澜,170,"August 29, 1946",1946,昆明暗杀事件引发的政治压力与外交关注,最近报载称，民主同盟主席张澜数日前在成都参加李公朴和闻一多追悼会时，遭特务人员殴打。,张澜; 司徒雷登,昆明暗杀; 民盟,成都,中国民主同盟,85
1463,person,chang-lan,张澜,43,"December 24, 1945",1945,"张澜相关材料：Notes on Conference Between General Marshall and Premier T. V. Soong in General Marshall’s Residence, Chungking, 0900, 24 December 1945",谢普利：在张澜领导下；他在重庆。 马歇尔：你同斯大林有过会谈。,张澜; 马歇尔,马歇尔调处,重庆; 满洲,中国共产党,55
1464,person,chang-lan,张澜,50,"December 26, 1945",1945,围绕政协决议和政府改组的调处,马歇尔使团档案，第54-D270卷〔文件574〕 马歇尔将军第一次会见民主同盟记录 1945年12月26日下午4时。 马歇尔：谁是你们的发言人？ 发言人：我为同盟作翻译。,张澜; 马歇尔,政协; 马歇尔调处; 联合政府; 民盟,,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 国民大会,80
1465,person,chang-lan,张澜,51,"December 26, 1945",1945,围绕政协决议和政府改组的调处,我们的想法是，首先由政治协商会议拟定联合政府方案，联合政府再从实际方面推动召开国民大会，并通过国民大会制定宪法。 我们关于联合政府的想法是实际的。,张东荪; 马歇尔,政协; 马歇尔调处; 联合政府; 民盟,,中国民主同盟; 国民党; 政治协商会议; 国民大会,75
1466,person,chang-lan,张澜,4,"December 7, 1943",1943,北平接触与民盟人士沟通,虽然承认共产党在华北形成了一道阻止重庆部队北进的屏障，但他说，华北齐燮元（北平政权）麾下伪军，以及开封地区张兰峰（非张澜）（南京政权）麾下伪军，将被重庆用来对抗共产党。,张澜,北平接触,北平; 南京; 重庆,中国共产党; 美国国务院,25
1467,person,chang-lan,张澜,5,"February 21, 1944",1944,张澜相关材料：The Ambassador in China (Gauss) to the Secretary of State,00/15287 [文件第287号] 驻华大使（高斯）致国务卿 第2208号 重庆，1944年2月21日 [3月6日收到] 阁下： 谨随函附上张澜先生（亦名张表方）于1943年9月出版的小册子《中国需要真正民主》的译文一份。,张澜,,重庆; 成都,中国民主同盟; 国民党; 美国国务院,50
1468,person,chang-lan,张澜,278,"February 25, 1947",1947,围绕政协决议和政府改组的调处,以下为卢登根据大使和他本人2月21、22日在上海同第三方面领导人，主要是张澜、罗隆基、张君劢谈话后传送的信息要点： 民主同盟代表说，中国局势正在极快恶化，并指出这对美国不利，因为马歇尔将军声明所针对的那些人，作为局势最终结果，将不可避免地被驱入共产党阵营。 张澜希望向美国政府提出三点：（一）希望以美、苏、英三国调停取代美国单独调停努力；（二）如不考虑政协基本协议而改组政府，注定失败；（三）共产党目前正在考虑在自己的“解放区”召开一个“国民大会”。,罗隆基; 张澜; 张君劢; 马歇尔; 司徒雷登,政协; 马歇尔调处; 第三方面; 民盟,南京; 上海,中国民主同盟; 中国共产党; 政治协商会议; 美国国务院; 国民大会,80
1469,person,chang-lan,张澜,279,"February 25, 1947",1947,第三方面在国共之间寻求政治空间,罗隆基的看法如下：应召开某种各党派会议，首先承诺国家统一。 罗隆基的基本观点是，除非同共产党达成协议，否则局势不可能解决。,罗隆基; 张君劢; 司徒雷登; 蒋介石,第三方面,南京,国民党; 中国共产党; 青年党; 美国驻华使馆; 行政院; 国民大会,55
1470,person,chang-lan,张澜,276,"January 23, 1947",1947,第三方面在国共之间寻求政治空间,第三方面团体的一些显著表现如下。 民主同盟发言人罗隆基1月21日在上海记者会上表示，民主同盟坚决反对在没有中国共产党参加的情况下改组政府的提议。,罗隆基; 张澜; 张君劢; 张东荪; 司徒雷登; 蒋介石,政协; 第三方面; 联合政府; 民盟,南京; 上海; 华盛顿,中国民主同盟; 国民党; 中国共产党; 青年党; 民主社会党; 政治协商会议; 美国国务院,80
1471,person,chang-lan,张澜,360,"January 24, 1949",1949,第三方面在国共之间寻求政治空间,甘介侯还计划拜会民主同盟领袖张澜、黄炎培和罗隆基，以及民主社会党主席张君劢。,罗隆基; 张澜; 黄炎培; 张君劢; 蒋介石,第三方面; 民盟,南京; 上海,中国民主同盟; 国民党; 中国共产党; 民主社会党; 美国国务院; 美国驻上海总领事馆,45
1472,person,chang-lan,张澜,357,"January 3, 1949",1949,北平接触与民盟人士沟通,以下是本总领馆一名官员最近同罗隆基密切的民主同盟人士叶笃义进行一般谈话时，叶氏较有意思谈话内容的摘要： 1. 中国共产党坚决反对任何把李宗仁留在联合政府中的妥协安排；除张治中和邵力子外，几乎所有南京高级官员也同样不被接受。,罗隆基; 张澜; 黄炎培; 周恩来; 蒋介石,政协; 第三方面; 北平接触; 联合政府; 民盟,北平; 南京; 上海; 香港; 满洲; 华盛顿,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 美国国务院; 美国驻上海总领事馆,80
1473,person,chang-lan,张澜,358,"January 5, 1949",1949,张澜相关材料：The Ambassador in China (Stuart) to the Secretary of State,称张澜已抵达华北，并说同行者还有李泽林、梅龚彬、朱蕴山、茅盾和吴茂荪。 李泽林为国民党革命委员会成员，是李元帅旧识，近来住在澳门；梅龚彬为著名国民党革命委员会成员；朱蕴山为民盟中央常委；茅盾为左翼作家；吴茂荪为李元帅门生。,张澜; 司徒雷登,民盟,南京; 香港,中国民主同盟; 国民党; 中国共产党; 美国国务院,65
1474,person,chang-lan,张澜,271,"January 7, 1947",1947,第三方面在国共之间寻求政治空间,马歇尔使团档案，Lot 54-D270 [文件370] 马歇尔将军与 C. 李将军告诉马歇尔，他刚从上海返回，曾拜访许多民主同盟成员和无党派人士。,罗隆基; 张澜; 周恩来; 马歇尔; 蒋介石,马歇尔调处; 第三方面; 民盟,南京; 上海; 延安; 满洲,中国民主同盟; 国民党; 中国共产党,65
1475,person,chang-lan,张澜,344,"July 12, 1948",1948,张澜相关材料：The Consul General at Hong Kong (McKenna) to the Ambassador in China (Stuart),瑟维斯先生告知李济深，他于1948年7月5日在上海会见了民主同盟领袖张澜和罗隆基；李济深表示相信他们一定强烈支持其运动。 当瑟维斯先生简要转述中国民主同盟领袖关于李济深元帅和副总统李宗仁具有关键重要性的谈话时，李济深毫不掩饰自己的满意。,罗隆基; 张澜; 司徒雷登,民盟,上海; 香港,中国民主同盟; 国民党; 中国共产党; 美国国务院,65
1476,person,chang-lan,张澜,11,"July 14, 1944",1944,张澜相关材料：The Second Secretary of Embassy in China (Penfield) to the Secretary of State,中国民主政团同盟主席张澜（张表方）以及中国青年党领袖（我从他们处取得宣言副本）似乎是该会领导中最活跃的力量。,张澜,,重庆; 成都,中国民主同盟; 国民党; 中国共产党; 青年党; 美国国务院; 美国驻华使馆,50
1477,person,chang-lan,张澜,22,"July 6, 1945",1945,第三方面在国共之间寻求政治空间,（这些据称曾为冯将军旧部者包括：驻冀南、豫北的第二方面军总司令孙良诚将军；驻山东的第三方面军总司令吴化文将军；驻苏北的第四方面军总司令郝鹏举将军；驻豫北的第五方面军总司令庞炳勋将军；以及驻河南郑县以东陇海铁路两侧的第二集团军总司令张兰峰（非张澜）将军。,张澜; 蒋介石,第三方面,北平; 重庆; 满洲; 天津,国民党; 美国国务院; 美国驻华使馆,10
1478,person,chang-lan,张澜,343,"June 14, 1948",1948,北平接触与民盟人士沟通,00/6-1448〔文件235〕 驻北平总领事（柯乐博）致国务卿 北平，1948年6月14日，第115号。 〕 先生：谨提及本总领事馆1948年6月14〔15〕日第105号公函，其中报告一个据称希望促成中国和平的“第三党”集团在北平出现。,张澜; 蒋介石,第三方面; 北平接触; 民盟,北平; 南京; 香港; 沈阳; 满洲,中国民主同盟; 国民政府; 中国共产党; 美国国务院; 美国驻北平总领事馆,80
1479,person,chang-lan,张澜,376,"June 16, 1949",1949,北平接触与民盟人士沟通,00/6-1649：电报 [文件459] 驻北平总领事（柯乐博）致国务卿 北平，1949年6月16日。 《光明日报》今天报道，中国民主同盟主席张澜及常务委员罗隆基、史良定于6月18日离开上海前往北平；他们抵达北平后，即可确定正在筹备中的第四次全体会议召开日期。,罗隆基; 张澜; 黄炎培; 史良; 张东荪,北平接触; 民盟,北平; 南京; 上海; 天津,中国民主同盟; 国民党; 美国国务院; 美国驻北平总领事馆,80
1480,person,chang-lan,张澜,377,"June 22, 1949",1949,北平接触与民盟人士沟通,当地报纸6月20日报道，张澜、史良、罗隆基、王葆真、郭真等人于6月19日抵达南京，正前往北平。 报称，张、罗、史除出席新政协筹备委员会外，还将出席民主同盟第四次全体会议。,罗隆基; 张澜; 史良; 司徒雷登,政协; 北平接触; 民盟,北平; 南京; 上海,中国民主同盟; 政治协商会议; 美国国务院,80
